geoid,name,lat,lon,aland_sqmi,population,median_hh_income,poverty_rate,snap_rate
48201240903,Census Tract 2409.03,30.0232938,-95.2961955,1.2346782549515256,6344.0,91250.0,0.13546641197070997,0.13594232749742532
48201240904,Census Tract 2409.04,30.016377,-95.2808909,3.4214068264583655,9142.0,76500.0,0.0925399256180267,0.12172854534388314
48201241104,Census Tract 2411.04,30.0555703,-95.3649226,1.8228442755283538,11688.0,90348.0,0.18487394957983194,0.2648888888888889
48201241001,Census Tract 2410.01,30.0360198,-95.345555,1.3536093028627842,3587.0,82663.0,0.0959018678561472,0.11102941176470588
48201350804,Census Tract 3508.04,29.513441,-95.1479447,4.103920770508865,6520.0,154221.0,0.05076687116564417,0.033702455464612424
48201554808,Census Tract 5548.08,30.0377128,-95.5752702,0.7836201997081755,3205.0,147338.0,0.10764430577223089,0.09186602870813397
48201550202,Census Tract 5502.02,29.9568578,-95.4315035,0.6635887606449282,2240.0,21576.0,0.4533271719038817,0.46110484780157834
48201550201,Census Tract 5502.01,29.9617736,-95.4231577,0.303980932175013,1946.0,35625.0,0.3931140801644399,0.28463855421686746
48201551705,Census Tract 5517.05,29.9177092,-95.5771799,0.9206188981307718,4738.0,117615.0,0.07070493879273955,0.051329622758194186
48201521702,Census Tract 5217.02,29.8452404,-95.506807,0.5433210270606224,3159.0,34656.0,0.35327635327635326,0.2623413258110014
48201552304,Census Tract 5523.04,29.9623205,-95.5986953,0.951406298154782,2079.0,91350.0,0.02837902837902838,0.0
48201550307,Census Tract 5503.07,30.0037426,-95.4517305,1.051471622392892,2841.0,45972.0,0.2182330165434706,0.17212426532325778
48201550308,Census Tract 5503.08,29.9894493,-95.428432,0.5454963266221327,2993.0,36393.0,0.45506181089208153,0.15492957746478872
48201252001,Census Tract 2520.01,29.9402499,-95.1858641,2.856588403411628,7718.0,84720.0,0.060637470847369784,0.0
48201554908,Census Tract 5549.08,30.0881667,-95.5462932,2.143899031258487,7681.0,118409.0,0.05637286811613071,0.062066306861989204
48201520603,Census Tract 5206.03,29.806804,-95.4870314,0.1364840242451924,2037.0,32691.0,0.31795131845841784,0.2998661311914324
48201521201,Census Tract 5212.01,29.8070095,-95.5037111,0.18573637390173195,2057.0,59139.0,0.3884297520661157,0.1731301939058172
48201250405,Census Tract 2504.05,29.9888134,-95.1692983,0.9928640174336554,9951.0,114458.0,0.09556828459451311,0.17237834132967786
48201250303,Census Tract 2503.03,29.9414055,-95.2429539,0.8054133499477726,3416.0,82586.0,0.12939110070257612,0.02119309262166405
48201250201,Census Tract 2502.01,29.9477753,-95.2574989,1.7837811618370711,7894.0,59350.0,0.07638712946541677,0.1777691711851278
48201532004,Census Tract 5320.04,29.8497909,-95.4668048,0.6061657171082535,5291.0,30318.0,0.43677943677943676,0.2876712328767123
48201532003,Census Tract 5320.03,29.8597534,-95.4724104,0.3902786256420305,4018.0,32738.0,0.5214036834245893,0.18083756345177665
48201541207,Census Tract 5412.07,29.8996013,-95.6762678,0.8748125102396705,4262.0,170938.0,0.004953998584571833,0.0
48201551101,Census Tract 5511.01,29.9871263,-95.4877052,0.7060642452138516,3765.0,,0.2978149446992177,0.2971698113207547
48201232701,Census Tract 2327.01,29.7886493,-95.2278273,1.8026422522843166,7134.0,39069.0,0.3148984198645598,0.28931875525651807
48201233103,Census Tract 2331.03,29.7764643,-95.1762714,0.6300337803481268,5036.0,46522.0,0.2692613185067514,0.3168918918918919
48201420600,Census Tract 4206,29.6611026,-95.47013,0.4653361130681021,2358.0,92219.0,0.07845631891433417,0.041530054644808745
48201420700,Census Tract 4207,29.6720209,-95.4694801,0.8787557715853762,2872.0,199875.0,0.012186629526462395,0.02032520325203252
48201420900,Census Tract 4209,29.6971725,-95.4701609,1.3418355036386636,6130.0,246500.0,0.01553302812295618,0.010610079575596816
48201555401,Census Tract 5554.01,30.1064451,-95.606199,5.189889848567684,3953.0,153981.0,0.08727272727272728,0.08573784006595218
48201322800,Census Tract 3228,29.7061269,-95.181071,1.2012402636087778,5509.0,65417.0,0.20174799708667152,0.2255346727154893
48201314001,Census Tract 3140.01,29.6989346,-95.392391,0.5428909092559503,3169.0,62500.0,0.14938361131254532,0.06792452830188679
48201320602,Census Tract 3206.02,29.6779973,-95.2584571,0.5847161977898038,4365.0,52061.0,0.293241695303551,0.32283991962491626
48201534201,Census Tract 5342.01,29.9122332,-95.5480223,1.283196624404581,3371.0,69457.0,0.04520464263897373,0.15903614457831325
48201551703,Census Tract 5517.03,29.9160164,-95.5626131,1.1935861744168395,8108.0,81757.0,0.039590527873704984,0.1679712981082844
48201540901,Census Tract 5409.01,29.8897165,-95.6244438,0.6075950672993631,3102.0,96316.0,0.11057382333978079,0.008029197080291971
48201253300,Census Tract 2533,29.7636949,-95.0522898,2.9886465386128744,3682.0,98977.0,0.06110809342748506,0.11276948590381426
48201252100,Census Tract 2521,29.8857019,-95.1359238,8.958183981778975,3992.0,93000.0,0.16439737771053958,0.14035087719298245
48201253000,Census Tract 2530,29.8226332,-95.0194223,5.7858717351409,4911.0,53521.0,0.2543270209733252,0.21420824295010846
48201453800,Census Tract 4538,29.6710858,-95.6087294,0.7057391471963167,3614.0,59391.0,0.10049232551404576,0.14494074749316319
48201450500,Census Tract 4505,29.778364,-95.6347799,1.111009347452178,3412.0,144891.0,0.038686987104337635,0.007343124165554072
48201433400,Census Tract 4334,29.6860826,-95.5412492,0.6318442133697671,4329.0,46243.0,0.2383922383922384,0.1857638888888889
48201450100,Census Tract 4501,29.7772428,-95.5669287,0.319446254137437,1874.0,151111.0,0.016008537886873,0.029661016949152543
48201450200,Census Tract 4502,29.7792596,-95.5795765,1.0448325957758935,5965.0,150709.0,0.07292539815590947,0.10077519379844961
48201454000,Census Tract 4540,29.6960205,-95.6509213,0.7905186869757483,4332.0,64322.0,0.17475052216291484,0.17133956386292834
48201340600,Census Tract 3406,29.5758631,-95.1312524,0.6275673597590377,2463.0,124435.0,0.021112464474218433,0.01417004048582996
48201340800,Census Tract 3408,29.5814929,-95.1438192,1.1141333000173503,6143.0,142072.0,0.051277877258668406,0.06469135802469136
48201433300,Census Tract 4333,29.6984381,-95.5296222,0.9351726328967588,4680.0,86925.0,0.07243589743589744,0.06972789115646258
48201554103,Census Tract 5541.03,30.0117271,-95.5542214,1.041230262636225,5154.0,105958.0,0.03647652308886302,0.062263129399025445
48201554104,Census Tract 5541.04,30.0222443,-95.5601615,0.6978136281868877,4064.0,126094.0,0.1717547778605113,0.01624815361890694
48201555102,Census Tract 5551.02,30.0768899,-95.4532284,1.5663237928918523,6083.0,89318.0,0.03550879500246589,0.02314445331205108
48201553201,Census Tract 5532.01,30.0239023,-95.4508945,0.8880314898434032,2545.0,74046.0,0.2110839445802771,0.1282316442605998
48201550304,Census Tract 5503.04,30.0142088,-95.4362249,0.6382967526441656,1611.0,26174.0,0.32464307883302296,0.328748280605227
48201520502,Census Tract 5205.02,29.8349288,-95.4960956,1.1138468122156746,4644.0,49909.0,0.16602067183462532,0.027405602923264313
48201240905,Census Tract 2409.05,30.0117128,-95.3173786,0.8029523347889037,5370.0,74907.0,0.1340782122905028,0.043132803632236094
48201550406,Census Tract 5504.06,29.9864065,-95.4518192,1.2509223449678308,4271.0,41080.0,0.22734722547412783,0.1261437908496732
48201520604,Census Tract 5206.04,29.806917,-95.4950326,0.3836870895905387,3447.0,81483.0,0.20481578183928054,0.11931330472103004
48201521501,Census Tract 5215.01,29.8250079,-95.5228108,0.19147192146762404,2853.0,52917.0,0.35808639771510176,0.16267942583732056
48201250304,Census Tract 2503.04,29.9546046,-95.2302997,3.608527376598652,11105.0,97133.0,0.05133396855645545,0.11413651622528907
48201250602,Census Tract 2506.02,29.9892066,-95.2359085,3.7357762233124694,4634.0,50297.0,0.39253344842468707,0.37804117280099814
48201241301,Census Tract 2413.01,30.0849086,-95.4249316,2.94132392754498,5161.0,118261.0,0.15791513272621585,0.09802712700369914
48201433100,Census Tract 4331,29.6970199,-95.5546339,0.32436249292279573,3295.0,47480.0,0.31836115326251896,0.3018181818181818
48201520200,Census Tract 5202,29.789358,-95.476561,0.7267797843288168,3189.0,151607.0,0.038883662590153655,0.03528528528528529
48201520700,Census Tract 5207,29.7993191,-95.4967336,0.7594660347687852,4505.0,128966.0,0.035826242722794444,0.02235294117647059
48201412300,Census Tract 4123,29.7157544,-95.4241774,0.9193173477541563,6959.0,250001.0,0.01235809742779135,0.0
48201412400,Census Tract 4124,29.7161946,-95.4352661,0.6523292494960528,4525.0,250001.0,0.018342541436464087,0.0
48201233702,Census Tract 2337.02,29.7473922,-95.2378885,0.950814017443501,3057.0,44318.0,0.31861301929996727,0.2914691943127962
48201241101,Census Tract 2411.01,30.0624648,-95.3891185,0.7902484154647336,4538.0,79777.0,0.16978193146417445,0.16386247256766642
48201423600,Census Tract 4236,29.6367522,-95.5194957,1.2845765535193905,7068.0,66356.0,0.060837577815506506,0.20976200080677693
48201423100,Census Tract 4231,29.6692469,-95.5441443,0.6314534779852715,2871.0,34656.0,0.41553465691396724,0.4044350580781415
48201343000,Census Tract 3430,29.6575506,-95.1071561,2.2650617496464105,8808.0,63542.0,0.1486117432862995,0.12360655737704918
48201343200,Census Tract 3432,29.6581158,-95.0553648,1.8079430488196335,5446.0,118359.0,0.031215571061329415,0.028555738605161998
48201422702,Census Tract 4227.02,29.698989,-95.5093677,0.49656791667665223,3445.0,74914.0,0.206966618287373,0.1789568345323741
48201422701,Census Tract 4227.01,29.6973752,-95.4999729,0.7095129096944002,4750.0,55286.0,0.14526315789473684,0.2026300059772863
48201431801,Census Tract 4318.01,29.7444607,-95.4722754,0.4753400199972347,3660.0,78551.0,0.13633879781420766,0.07173194903256253
48201222502,Census Tract 2225.02,29.9238788,-95.3879088,1.3019152431553056,3969.0,52594.0,0.26824955796918415,0.22169811320754718
48201533802,Census Tract 5338.02,29.9279133,-95.4673459,2.1413542319312038,6909.0,71128.0,0.12650166449558548,0.20544959128065396
48201410401,Census Tract 4104.01,29.7475136,-95.4063924,0.3394042608172437,3899.0,116934.0,0.04744806360605283,0.0
48201410801,Census Tract 4108.01,29.7364644,-95.4049911,0.20347969859985188,2664.0,83026.0,0.2301051051051051,0.028350515463917526
48201432705,Census Tract 4327.05,29.7253976,-95.4962756,0.18243983367166888,5242.0,34030.0,0.5210913312693498,0.26497277676951
48201313901,Census Tract 3139.01,29.6945254,-95.3831759,0.8192273129778963,3964.0,80819.0,0.1057013118062563,0.08762638420799229
48201314003,Census Tract 3140.03,29.6919314,-95.3978089,0.3387440261260505,2689.0,52500.0,0.3289865871833085,0.04847645429362881
48201314402,Census Tract 3144.02,29.6881908,-95.4081943,0.733126531611761,2037.0,84961.0,0.09621993127147767,0.016548463356973995
48201412201,Census Tract 4122.01,29.7092496,-95.4082503,0.37313646200483913,2331.0,135417.0,0.15665236051502146,0.0
48201411902,Census Tract 4119.02,29.7266021,-95.3929645,0.32454511924380997,2391.0,113125.0,0.149246475449684,0.0
48201313801,Census Tract 3138.01,29.6887347,-95.3695345,0.34672398553984096,1549.0,19330.0,0.5364751452550033,0.4986111111111111
48201350604,Census Tract 3506.04,29.5414881,-95.184377,0.5617786407521385,3684.0,111250.0,0.010218171775752554,0.03982621288921072
48201222504,Census Tract 2225.04,29.9230752,-95.404839,0.11368430567814461,3340.0,36968.0,0.40718562874251496,0.24574468085106382
48201333501,Census Tract 3335.01,29.6632523,-95.2812822,0.38009518120915237,3311.0,41558.0,0.2379945635759589,0.3608768971332209
48201333302,Census Tract 3333.02,29.6396783,-95.2568873,2.0941957142807115,3515.0,53783.0,0.18036984352773827,0.31867057673509286
48201552902,Census Tract 5529.02,29.9934826,-95.5176966,1.1163765535587729,5286.0,90000.0,0.2077551796236457,0.16251482799525505
48201431505,Census Tract 4315.05,29.754609,-95.4842534,0.12180094525607688,1480.0,89904.0,0.07650273224043716,0.008839779005524863
48201520302,Census Tract 5203.02,29.7987278,-95.4802566,0.3115458317683165,2591.0,78026.0,0.23697414125820146,0.1310483870967742
48201520301,Census Tract 5203.01,29.7986856,-95.4719357,0.25994598098753435,2443.0,67930.0,0.2271796970937372,0.10797174571140263
48201410704,Census Tract 4107.04,29.7422384,-95.38543,0.19472174333649742,2087.0,74537.0,0.13128893148059415,0.04199475065616798
48201511003,Census Tract 5110.03,29.7954445,-95.4339739,0.4115748624035189,1889.0,73507.0,0.08205399682371625,0.0
48201511202,Census Tract 5112.02,29.8042125,-95.4172883,0.38219673525837156,3510.0,172860.0,0.02621082621082621,0.004595060310166571
48201432706,Census Tract 4327.06,29.7291733,-95.4937956,0.25953285167784035,2243.0,34085.0,0.507356219349086,0.28493150684931506
48201511501,Census Tract 5115.01,29.8083233,-95.4058178,0.4804767231151498,3757.0,123696.0,0.08570668086239021,0.020080321285140562
48201350803,Census Tract 3508.03,29.5305279,-95.1480356,1.5821593868243666,3059.0,60489.0,0.043963254593175856,0.10485573539760731
48201221601,Census Tract 2216.01,29.892647,-95.405513,0.4541997685078176,3264.0,69133.0,0.40808823529411764,0.04404145077720207
48201432003,Census Tract 4320.03,29.7347013,-95.4870018,0.1384751530770541,1763.0,38774.0,0.30005672149744755,0.051594746716697934
48201431303,Census Tract 4313.03,29.7405491,-95.4988604,0.10708813640074974,1615.0,55164.0,0.12198142414860681,0.052833813640730067
48201432102,Census Tract 4321.02,29.7337526,-95.5079975,0.3976798179200908,4822.0,54754.0,0.14922561741314358,0.12934071464519376
48201551501,Census Tract 5515.01,29.9467821,-95.5565346,1.4918361922518633,4311.0,70223.0,0.20359981299672744,0.41239721695129666
48201250601,Census Tract 2506.01,29.9930889,-95.2642168,1.6771829890755754,3429.0,52180.0,0.17703349282296652,0.142049025769956
48201241201,Census Tract 2412.01,30.041975,-95.3917049,0.6619605678421435,3062.0,76841.0,0.0643370346178968,0.1563393708293613
48201241105,Census Tract 2411.05,30.0439159,-95.3652759,0.7229399983616142,5514.0,78936.0,0.13638012332245195,0.2530562347188264
48201554809,Census Tract 5548.09,30.0550199,-95.5715259,2.8758865615024,10919.0,92083.0,0.1203064409344557,0.03985507246376811
48201532102,Census Tract 5321.02,29.8469526,-95.4824502,0.27816730015799185,3308.0,37267.0,0.4507255139056832,0.21285140562248997
48201532302,Census Tract 5323.02,29.8551297,-95.4963843,1.4907628282509762,4414.0,63657.0,0.4109651110104214,0.16312056737588654
48201350104,Census Tract 3501.04,29.5919985,-95.2587687,2.1754431915133385,5653.0,99877.0,0.1457633115160092,0.21246753246753247
48201551601,Census Tract 5516.01,29.9297849,-95.5565467,0.530376566091649,3000.0,68002.0,0.31808943089430897,0.29242262540021347
48201411504,Census Tract 4115.04,29.7353929,-95.4329529,0.35994566785868376,2669.0,126806.0,0.13862869988759835,0.03356481481481482
48201411506,Census Tract 4115.06,29.7330676,-95.4394595,0.14463772963034954,2971.0,99901.0,0.052844160215415686,0.09854014598540146
48201411505,Census Tract 4115.05,29.7355709,-95.4447356,0.3294181145874064,3303.0,101736.0,0.08174386920980926,0.0367561260210035
48201220702,Census Tract 2207.02,29.8274619,-95.3485071,0.8056399919148663,3805.0,29853.0,0.33912810912008556,0.2271214642262895
48201341001,Census Tract 3410.01,29.5520045,-95.1364907,0.4790272956117934,3973.0,62356.0,0.11200604077523282,0.029863855950812472
48201251903,Census Tract 2519.03,29.9650894,-95.1055239,9.059573250318898,4395.0,120078.0,0.022070534698521046,0.01345565749235474
48201322702,Census Tract 3227.02,29.7060332,-95.1668094,0.49101924255551893,4356.0,90929.0,0.10146923783287419,0.13713405238828968
48201431902,Census Tract 4319.02,29.7364815,-95.4641258,0.35743484552135646,2469.0,111667.0,0.044892915980230645,0.007594936708860759
48201431803,Census Tract 4318.03,29.745855,-95.4654037,0.13126469526533852,2339.0,74530.0,0.06412997007268063,0.044372990353697746
48201530800,Census Tract 5308,29.8534493,-95.4202266,1.7760803542839432,3919.0,45510.0,0.18123227635988656,0.20784103114930183
48201531500,Census Tract 5315,29.8369083,-95.476414,0.7365775127052611,2639.0,64688.0,0.12054586808188021,0.05371900826446281
48201531600,Census Tract 5316,29.8377907,-95.4542407,0.9094018582193415,3002.0,190234.0,0.029980013324450366,0.028951486697965573
48201531700,Census Tract 5317,29.8357787,-95.435762,0.7191832243585088,3947.0,219854.0,0.014807250446770488,0.0064794816414686825
48201553002,Census Tract 5530.02,30.0113973,-95.4792358,1.759266763583714,4832.0,85335.0,0.13389900662251655,0.03094059405940594
48201553001,Census Tract 5530.01,30.001603,-95.4963502,1.8067187188747365,7218.0,89772.0,0.08695049230342532,0.07707747892412686
48201211600,Census Tract 2116,29.7809192,-95.3115924,0.4550032470998487,2802.0,49485.0,0.17987152034261242,0.2654784240150094
48201211700,Census Tract 2117,29.8002294,-95.3046398,1.7151117346249132,3838.0,49508.0,0.19338353953738568,0.27292263610315187
48201531200,Census Tract 5312,29.826857,-95.451949,0.7393578343492859,3801.0,92837.0,0.11934374173061657,0.09209707529558182
48201342900,Census Tract 3429,29.6717497,-95.1052453,2.295234088931783,6997.0,114367.0,0.023438616549949977,0.04119850187265917
48201312300,Census Tract 3123,29.7377278,-95.3603674,0.5448140841078997,2733.0,74789.0,0.25749167591564925,0.25
48201332000,Census Tract 3320,29.6724402,-95.3468136,0.8530467732533337,5918.0,22162.0,0.46772505233775297,0.5027442371020856
48201412600,Census Tract 4126,29.7148302,-95.4445078,0.4677616068283804,3850.0,250001.0,0.023376623376623377,0.0073475385745775165
48201531800,Census Tract 5318,29.8534594,-95.4363437,1.257457510104168,2928.0,35875.0,0.3650956284153005,0.3642611683848797
48201531900,Census Tract 5319,29.8531323,-95.4532319,1.673334322758725,6140.0,40473.0,0.39580581241743723,0.32245494398441304
48201510100,Census Tract 5101,29.7699275,-95.3714316,0.5586442634286842,3096.0,180817.0,0.015180878552971577,0.0
48201510400,Census Tract 5104,29.7837507,-95.3925984,0.5708879489798121,3852.0,218356.0,0.03323811996883926,0.0
48201510500,Census Tract 5105,29.7838269,-95.4034913,0.6734166049897427,5097.0,140217.0,0.012556405728860114,0.01739788199697428
48201550601,Census Tract 5506.01,29.9572629,-95.458552,0.7858769668251488,7107.0,70445.0,0.16898832137329395,0.19338539274230593
48201321401,Census Tract 3214.01,29.6655228,-95.2267046,0.798822586100598,3726.0,52548.0,0.3132045088566828,0.2504655493482309
48201323702,Census Tract 3237.02,29.6453195,-95.1766173,0.4092242724620076,3622.0,66084.0,0.11512976256212037,0.0603305785123967
48201340203,Census Tract 3402.03,29.6082723,-95.1006897,4.410209049183628,4608.0,135756.0,0.031684027777777776,0.036013813517513565
48201342002,Census Tract 3420.02,29.6389403,-95.152781,1.3867855169420065,4221.0,81197.0,0.10822510822510822,0.024217365623154165
48201534001,Census Tract 5340.01,29.9067243,-95.484272,1.4999879671262275,3341.0,68889.0,0.0796168811733014,0.08928571428571429
48201533902,Census Tract 5339.02,29.9303913,-95.5011574,0.7478223519721101,5511.0,32020.0,0.2783523861368173,0.3436705643111337
48201550603,Census Tract 5506.03,29.9576622,-95.4700684,0.6730119699275376,5031.0,69919.0,0.16083499005964214,0.14168377823408623
48201551400,Census Tract 5514,29.9627026,-95.5229211,3.057209401629261,6451.0,82500.0,0.032243063090993646,0.05084033613445378
48201250701,Census Tract 2507.01,30.0123645,-95.2229316,6.773458894373071,7051.0,130218.0,0.10353141398383207,0.1343680709534368
48201250702,Census Tract 2507.02,30.0032624,-95.1784012,1.1715636794950384,4136.0,111364.0,0.05350598582946494,0.02096569250317662
48201251503,Census Tract 2515.03,30.0736328,-95.1850599,0.3571186278534692,2767.0,139571.0,0.003677822728944465,0.0034965034965034965
48201251402,Census Tract 2514.02,30.0732098,-95.2013121,1.030773071772905,6730.0,59179.0,0.24018510225406778,0.0992078460958129
48201251902,Census Tract 2519.02,29.9081093,-95.096189,6.366680579085748,7899.0,122281.0,0.12385670731707317,0.11240149315636665
48201511001,Census Tract 5110.01,29.799065,-95.4421699,0.8764916685273896,3593.0,97589.0,0.06255331248222917,0.007441327990841442
48201522302,Census Tract 5223.02,29.7894965,-95.5380653,0.50010731516447,3259.0,61620.0,0.15679656336299477,0.04172274562584118
48201522202,Census Tract 5222.02,29.800453,-95.5378892,0.6828143315298849,4088.0,61204.0,0.27299412915851273,0.18810289389067525
48201522301,Census Tract 5223.01,29.7902459,-95.5268985,0.5350854680178435,4012.0,57438.0,0.26922081283976185,0.06770186335403727
48201522201,Census Tract 5222.01,29.805881,-95.5332965,0.6288117670161815,5184.0,73152.0,0.2665505226480836,0.09119010819165378
48201240600,Census Tract 2406,29.9583819,-95.4082234,0.9952288931550346,3500.0,32641.0,0.49914285714285717,0.32441471571906355
48201311600,Census Tract 3116,29.7011087,-95.2861718,0.18965067758554305,3614.0,37955.0,0.44023242944106256,0.2664835164835165
48201233105,Census Tract 2331.05,29.7817278,-95.1624556,0.6321492340750553,4595.0,44508.0,0.3710554951033732,0.33053221288515405
48201252201,Census Tract 2522.01,29.8265714,-95.1639591,1.0331236617144162,5108.0,64598.0,0.01076742364917776,0.08460325801366264
48201232404,Census Tract 2324.04,29.8332625,-95.192846,1.4592696334810589,3969.0,52123.0,0.35500125976316455,0.21717171717171718
48201232203,Census Tract 2322.03,29.9245342,-95.2359858,3.8143715648177245,5823.0,73328.0,0.1573072299501975,0.09223646723646724
48201232306,Census Tract 2323.06,29.8444593,-95.201395,1.6464948173063236,4202.0,64439.0,0.18158019990480723,0.17307692307692307
48201541603,Census Tract 5416.03,29.8430246,-95.6544993,0.9162748627444471,6850.0,52350.0,0.2770802919708029,0.1780821917808219
48201221701,Census Tract 2217.01,29.8769151,-95.3770709,1.1169703786786882,5311.0,67326.0,0.28789305215590283,0.16752387950036737
48201330801,Census Tract 3308.01,29.6071481,-95.3286539,5.69163578129322,6752.0,64430.0,0.23981564079690754,0.12900703674745895
48201333502,Census Tract 3335.02,29.6670118,-95.2847899,0.35037805636876074,2504.0,83269.0,0.3146964856230032,0.11764705882352941
48201321301,Census Tract 3213.01,29.6494261,-95.2190701,0.21710640208305823,3718.0,32833.0,0.4250067805804177,0.2612546125461255
48201321102,Census Tract 3211.02,29.6274808,-95.213118,0.9877709438596612,4274.0,93553.0,0.04491444866920152,0.048576214405360134
48201321002,Census Tract 3210.02,29.6400281,-95.2257017,1.0263908122728795,5200.0,60607.0,0.13576923076923078,0.08249721293199554
48201333903,Census Tract 3339.03,29.6203684,-95.2345098,0.7304396466901155,3720.0,63494.0,0.198110661268556,0.12336160370084812
48201221301,Census Tract 2213.01,29.8524559,-95.3782561,0.7211739670882119,4052.0,69180.0,0.2250740375123396,0.09375
48201552401,Census Tract 5524.01,29.9319111,-95.5969355,0.9920717358042235,5253.0,54375.0,0.13896820864268036,0.21193415637860083
48201552402,Census Tract 5524.02,29.9448636,-95.5965247,1.3681607210158198,3108.0,109813.0,0.059202059202059204,0.03479125248508946
48201551202,Census Tract 5512.02,29.9713668,-95.50483,0.6082383134955782,3674.0,89265.0,0.06967882416984214,0.1873015873015873
48201551201,Census Tract 5512.01,29.9767364,-95.4988213,0.7701247709588906,4843.0,54877.0,0.14577741069584968,0.1410338225909381
48201552502,Census Tract 5525.02,29.9554002,-95.5711679,1.084674477521057,6384.0,94063.0,0.020363408521303257,0.14516874711049468
48201552501,Census Tract 5525.01,29.9447261,-95.57652,1.0260676447661377,5114.0,49431.0,0.35784122017989833,0.15258358662613983
48201552603,Census Tract 5526.03,29.9616788,-95.5566562,0.5579056499992967,5595.0,51952.0,0.36743515850144093,0.3009877977919814
48201552604,Census Tract 5526.04,29.9639022,-95.573699,0.570204934261262,3025.0,92869.0,0.23140495867768596,0.01636520241171404
48201552702,Census Tract 5527.02,29.9812965,-95.557482,1.1103155218731873,6008.0,62810.0,0.11907553173672751,0.050860420650095606
48201552801,Census Tract 5528.01,29.9861698,-95.5356613,1.3854075183379897,5357.0,89744.0,0.14772941398153383,0.0254602428515472
48201554807,Census Tract 5548.07,30.036248,-95.596532,2.1892146833060173,6545.0,105436.0,0.07627378759975445,0.089749430523918
